institucion,codigo,nombre _establecimiento,clasificacion,tipo,departamento,provincia,distrito,ubigeo,direccion,codigo_DISA,codigo_red,codigo_microrred,categoria,telefono,horario,longitude,latitude
GOBIERNO REGIONAL,2264,E.S I.2 MANCUCUR,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PIURA,HUANCABAMBA,SONDOR,200307,OTROS CASERIO MANCUCUR DISTRITO SONDOR PROVINCIA HUANCABAMBA DEPARTAMENTO PIURA ,28,4,1,I-1,958433456,08:00 - 14:00,-79.36056083,-5.40194977
GOBIERNO REGIONAL,2265,E.S. I - 2 TULUCE,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PIURA,HUANCABAMBA,SONDOR,200307,OTROS SECTOR PUEBLO NUEVO S/N NUMERO S/N DISTRITO SONDOR PROVINCIA HUANCABAMBA DEPARTAMENTO PIURA ,28,4,1,I-2,953919934,8:00  - 18:00,-79.350205,-5.47108333
GOBIERNO REGIONAL,2256,P.S EL CARMEN,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,200303,OTROS CASERIO EL CARMEN S/N NUMERO S/N DISTRITO EL CARMEN DE LA FRONTERA PROVINCIA HUANCABAMBA DEPARTAMENTO PIURA ,28,4,1,I-2,073-811194,8:00 - 14:00 HORAS,-79.32706258,-5.01283188
GOBIERNO REGIONAL,15275,E.S I-2 ROSARIOS BAJO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,200303,OTROS CASERIO ROSARIOS BAJO DISTRITO EL CARMEN DE LA FRONTERA PROVINCIA HUANCABAMBA DEPARTAMENTO PIURA ,28,4,1,I-1,951548223,08:00 A 18:00,-79.3203954,-4.96037844
GOBIERNO REGIONAL,2261,E.S I-2 HORMIGUEROS,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,200303,OTROS CASERIO HORMIGUEROS DISTRITO EL CARMEN DE LA FRONTERA PROVINCIA HUANCABAMBA DEPARTAMENTO PIURA ,28,4,1,I-2,969121096,8:00 -20:00,-79.21941074,-4.97362123
PRIVADO,16067,CLINICA SAN JUAN DE DIOS  DE  PIURA,CENTROS MEDICOS ESPECIALIZADOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PIURA,PIURA,PIURA,200101,CALLE CALLE SAN CRISTOBAL 104 URB SANTA ISABEL DISTRITO PIURA PROVINCIA PIURA DEPARTAMENTO PIURA ,28,0,0,I-3,073-310874,DE 8:00 - 20:00,-77.03781522,-12.04234482
ESSALUD,20625,POSTA MEDICA HUANCABAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PIURA,HUANCABAMBA,HUANCABAMBA,200301,AV CENTENARIO S/N  - HUANCABAMBA,28,0,0,Sin categoria,073-473024,8:00 - 14:00 HORAS,-73.8568954,-5.0622997
GOBIERNO REGIONAL,3167,ALTO COLLANA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,MACARI,210805,CENTRO POBLADO SAN FRANCISCO-COMUNIDAD DE ALTO COLLANA,29,10,1,I-1,NO POSEE,7.00-19.00,-71.04765966,-14.66926969
GOBIERNO REGIONAL,6705,BAJO COLLANA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,MACARI,210805,CENTRO POBLADO CASA BLANCA-COMUNIDAD DE BAJO COLLANA,29,10,1,I-1,NO TIENE,7.00-19.00,-70.94914968,-14.70295319
GOBIERNO REGIONAL,3139,PINAYA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,LAMPA,SANTA LUCIA,210709,CENTRO POBLADO PINAYA,29,9,4,I-2,051-951587497,08:00 - 18:00,-70.91827333,-15.58269833
GOBIERNO REGIONAL,3186,PICCHU,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,SANTA ROSA,210808,COMUNIDAD CAMPESINA PICCHU,29,10,7,I-1, ,7:00 - 19:00,-70.91558631,-14.51716796
GOBIERNO REGIONAL,6698,PARINA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,LAMPA,OCUVIRI,210705,CENTRO POBLADO PARINA,29,10,4,I-1, ,7:30 - 19:30,-70.90643333,-15.268285
GOBIERNO REGIONAL,3166,MACARI,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,MACARI,210805,COMUNIDAD CAMPESINA DE MACARI,29,10,1,I-3,987842162,7.00-19.00,-70.90373675,-14.77226992
GOBIERNO REGIONAL,3151,OCUVIRI,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,LAMPA,OCUVIRI,210705,JR.  ENRIQUE TORRES BELON S/N,29,10,4,I-2, ,7:30 -  19:30,-70.90327667,-15.11557833
GOBIERNO REGIONAL,3169,QUISHUARA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,MACARI,210805,CENTRO POBLADO QUISHUARA,29,10,7,I-2, ,7:00 - 19:00,-70.89032722,-14.61436231
GOBIERNO REGIONAL,10029,KUNURANA ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,SANTA ROSA,210808,CENTRO POBLADO DE KUNURANA ALTO,29,10,7,I-1, ,8:00 - 18:00,-70.88829195,-14.53383416
GOBIERNO REGIONAL,3170,SELQUE,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,MACARI,210805,COMUNIDAD CAMPESINA DE SELQUE,29,10,1,I-1,NO TIENE,7.00-19.00,-70.88144759,-14.71638129
GOBIERNO REGIONAL,3164,LLALLI,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,LLALLI,210804,JR. AYACUCHO N° 106,29,10,4,I-3, ,7:30 - 19:30,-70.88134833,-14.95101833
GOBIERNO REGIONAL,3185,KUNURANA BAJO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,SANTA ROSA,210808,COMUNIDAD CAMPESINA DE KUNURANA BAJO,29,10,7,I-1, ,7:00 - 19:00,-70.87246218,-14.57246366
GOBIERNO REGIONAL,3162,CUPI,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,CUPI,210803,CENTRO POBLADO CUPI,29,10,4,I-2, ,7:30 -19:30,-70.86438,-14.90361667
GOBIERNO REGIONAL,6706,SANTA CRUZ,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,MACARI,210805,COMUNIDAD DE SANTA CRUZ,29,10,7,I-1, ,7:00 - 19:00,-70.86353188,-14.64135923
GOBIERNO REGIONAL,3163,NINA CORANI,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,CUPI,210803,CENTRO POBLADO NINA CORANI,29,10,4,I-1, ,7 .30 - 19 :30,-70.82451667,-14.87790667
GOBIERNO REGIONAL,19512,JUSTO JUEZ JATUN AYLLU,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,SANTA ROSA,210808,AV. JUSTO JUEZ S/N KM. 24,29,10,7,I-1,945563128,07:00 - 19:00,-70.81194667,-14.485235
GOBIERNO REGIONAL,3168,HUAMANRURO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,MACARI,210805,CENTRO POBLADO HUAMANRURO- COMUNIDAD DE HUAMANRURO,29,10,1,I-1,NO TIENE,7.00-19.00,-70.8011815,-14.73984233
GOBIERNO REGIONAL,3184,SANTA ROSA,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,SANTA ROSA,210808,JIRON CUSCO S/N,29,10,7,I-3,951399789,7.00 - 19:00,-70.79143224,-14.6080109
GOBIERNO REGIONAL,3165,VILCAMARCA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,LAMPA,OCUVIRI,210705,CENTRO POBLADO VILCAMARCA,29,10,4,I-1, ,7:30 - 19:30,-70.776425,-15.16514667
GOBIERNO REGIONAL,3172,CANGALLI PICHACANI,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,NUÑOA,210806,CENTRO POBLADO DE CANGALLI,29,10,2,I-1, ,8:00 -18:00,-70.77348105,-14.38348125
GOBIERNO REGIONAL,3138,LAGUNILLAS,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,LAMPA,SANTA LUCIA,210709,COMUNIDAD DE LAGUNILLAS S/N,29,9,4,I-2, ,08:00 � 18:00,-70.76758333,-15.74743667
GOBIERNO REGIONAL,3189,UNION COLLANA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,UMACHIRI,210809,CENTRO POBLADO UNION COLLANA,29,10,1,I-1, ,8: -18:00,-70.76661221,-14.93882797
GOBIERNO REGIONAL,3294,TINCOPALCA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,SAN ROMAN,CABANILLAS,211103,CENTRO POBLADO TINCOPALCA,29,11,6,I-1, ,7:00 - 18:00,-70.75359439,-15.85941735
GOBIERNO REGIONAL,3188,UMACHIRI,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,UMACHIRI,210809,AV. AREQUIPA S/N,29,10,1,I-2, ,8:00 - 18:00,-70.74818,-14.851515
GOBIERNO REGIONAL,7404,QUELCAYA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,CARABAYA,CORANI,210305,CENTRO POBLADO QUELCAYA,29,5,4,I-1, ,8:00 - 18:00,-70.74188667,-14.00534833
GOBIERNO REGIONAL,3140,CHIVAY,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,LAMPA,VILAVILA,210710,COMUNIDAD CHIVAY S/N,29,9,3,I-1,051-951455818,08:00 � 18:00,-70.74077838,-15.20975332
GOBIERNO REGIONAL,3187,CHUQUIBAMBILLA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,UMACHIRI,210809,CENTRO EXPERIMENTAL CHUQUIBAMBILLA,29,10,1,I-1,NO TIENE,7.00-19.00,-70.72962833,-14.79147333
GOBIERNO REGIONAL,3161,SUNIMARCA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,AYAVIRI,210801,COMUNIDAD SUNIMARCA,29,10,1,I-1, ,7:00 - 19:00,-70.72035128,-14.96968928
GOBIERNO REGIONAL,2980,PUMACHANCA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,CARABAYA,OLLACHEA,210308,CENTRO POBLADO PUMACHANCA,29,5,4,I-2, ,8:00 - 18:00,-70.70883,-13.67535
GOBIERNO REGIONAL,3135,CHILAHUITO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,LAMPA,PARATIA,210707,CENTRO POBLADO DE CHILAHUITO S/N,29,9,4,I-1,051-951594558,08:00 � 18:00,-70.67739,-15.49736
GOBIERNO REGIONAL,7403,AYMA�A,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,CARABAYA,CORANI,210305,CENTRO POBLADO DE AYMA�A,29,5,4,I-1,ACTUALIZAR,ACTUALIZAR,-70.66792667,-13.87103333
GOBIERNO REGIONAL,2969,CHACACONIZA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,CARABAYA,CORANI,210305,COMUNIDAD DE CHACACONIZA,29,5,4,I-1, ,8:00 - 18:00,-70.66617,-14.02117
GOBIERNO REGIONAL,7140,TOLAPALCA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,PUNO,MAÑAZO,210109,CENTRO POBLADO DE TOLAPALCA,29,1,4,I-2, ,8:00 - 19:00,-70.66438167,-16.010385
GOBIERNO REGIONAL,3141,VILAVILA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,LAMPA,VILAVILA,210710,JR. LAMPA S/N,29,9,3,I-2, ,08:00 � 18:00,-70.65884969,-15.18872329
GOBIERNO REGIONAL,6704,CONDORMILLA ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,AYAVIRI,210801,CENTRO POBLADO DE CONDORMILLA ALTO,29,10,1,I-1, ,8:00 - 18:00,-70.65422881,-14.95209168
GOBIERNO REGIONAL,2978,AZAROMA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,CARABAYA,OLLACHEA,210308,CENTRO POBLADO AZAROMA,29,5,4,I-2, ,8:00 - 18:00,-70.647945,-13.680815
GOBIERNO REGIONAL,3176,PUCARAPATA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,NUÑOA,210806,CENTRO POBLADO DE PUCARAPATA,29,10,2,I-1, ,8:00 - 18:00,-70.63982969,-14.33004348
GOBIERNO REGIONAL,3171,NUÑOA,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,NUÑOA,210806,JR. LETICIA S/N NUÑOA,29,10,2,I-3,051-636225,07:30 - 19:30 HORAS,-70.63486442,-14.47386931
GOBIERNO REGIONAL,3180,CAYARANI,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,ORURILLO,210807,COMUNIDAD CAYARANI,29,10,2,I-1, ,7:00-16:00 HORAS,-70.62622,-14.63012833
GOBIERNO REGIONAL,3183,JANCHALLANI,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,ORURILLO,210807,CENTRO POBLADO DE JANCHALLANI,29,10,2,I-1, ,8:00 - 18:00,-70.61351611,-14.60185776
GOBIERNO REGIONAL,3158,CONDORMILLA BAJO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,AYAVIRI,210801,SECTOR CONDORMILLA BAJO,29,10,1,I-1,96-966841755,7:00-13:00,-70.61063113,-14.92755214
GOBIERNO REGIONAL,3137,SANTA LUCIA,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,ESTABLECIMIENTO DE SALUD CON INTERNAMIENTO,PUNO,LAMPA,SANTA LUCIA,210709,PLAZA DE ARMAS S/N,29,9,4,I-4,051-951754999,24 HORAS,-70.6095,-15.69343667
GOBIERNO REGIONAL,2968,CORANI,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,CARABAYA,CORANI,210305,AV. CUZCO S/N BARRIO LA FLORIDA-CORANI,29,5,4,I-2, ,8:00 - 18:00,-70.60486833,-13.86712333
GOBIERNO REGIONAL,3136,PARATIA,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,LAMPA,PARATIA,210707,JR. BOLOGNESI S/N,29,9,4,I-3,051-951754999,24 HORAS,-70.60107167,-15.45281
GOBIERNO REGIONAL,3134,PALCA,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,ESTABLECIMIENTO DE SALUD CON INTERNAMIENTO,PUNO,LAMPA,PALCA,210706,JIRONES MIGUEL GRAU Y PACHECO S/N,29,9,3,I-4,051-951754999,24 HORAS,-70.59828667,-15.23522495
GOBIERNO REGIONAL,3159,CONO NORTE,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,AYAVIRI,210801,JR. BENAVIDES - ESQUINA CON PROGRESO S/N,29,10,1,I-3,51-951070719,7:30-19:30,-70.5958547,-14.87383562
GOBIERNO REGIONAL,3160,PUEBLO LIBRE,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,AYAVIRI,210801,ASENTAMIENTO HUMANO PUEBLO LIBRE MELGAR-BALSAPATA,29,10,1,I-1, ,7:00 -19:00,-70.59148489,-14.89583965
GOBIERNO REGIONAL,3174,HUAYCHO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,NUÑOA,210806,COMUNIDAD DE HUAYCHO,29,10,2,I-1, ,8:00 - 18:00,-70.58889404,-14.24368685
GOBIERNO REGIONAL,3173,CHIRIUNO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,NUÑOA,210806,COMUNIDAD CAMPESINA DE CHIRIUNO,29,10,2,I-1,0R,8:00 - 18:00,-70.58872025,-14.45436179
GOBIERNO REGIONAL,3156,SAN JUAN DE DIOS (AYAVIRI),HOSPITALES O CLINICAS DE ATENCION GENERAL,ESTABLECIMIENTO DE SALUD CON INTERNAMIENTO,PUNO,MELGAR,AYAVIRI,210801,JR. ARICA N° 310,29,10,0,II-1,051-563265,24 HORAS,-70.58784331,-14.88279167
GOBIERNO REGIONAL,3182,ICHUCAHUA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,ORURILLO,210807,COMUNIDAD ICHUCAHUA,29,10,5,I-1,ACTUALIZAR,7:00-19:00 HORAS,-70.54737348,-14.59874883
GOBIERNO REGIONAL,2970,ISIVILLA,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,CARABAYA,CORANI,210305,CENTRO POBLADO ISIVILLA,29,5,4,I-3, ,08:00 � 18:00,-70.54341,-13.91741167
GOBIERNO REGIONAL,2975,PACAJE,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,CARABAYA,MACUSANI,210301,CENTRO POBLACO PACAJE,29,5,1,I-2, ,8:00 -18:00,-70.53158,-14.09338
GOBIERNO REGIONAL,3175,PASANACOLLO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,NUÑOA,210806,CENTRO POBLADO PASANACOLLO,29,10,2,I-2, ,8:00 - 18:00,-70.51780628,-14.54142061
GOBIERNO REGIONAL,3177,ORURILLO,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,ORURILLO,210807,JR.HIPOLITO VALDEZ S/N,29,10,5,I-3, ,7:00-19:00 HORAS,-70.51694011,-14.72432532
GOBIERNO REGIONAL,2976,TATAMACO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,CARABAYA,MACUSANI,210301,CENTRO POBLADO TANTAMACO,29,5,4,I-2, ,08:00 � 18:00,-70.51308167,-13.92255167
GOBIERNO REGIONAL,3238,CHARAMAYA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,PUNO,MAÑAZO,210109,COMUNIDAD DE CHARAMAYA,29,1,4,I-1, ,8:00 - 19:00,-70.50408833,-15.98514833
GOBIERNO REGIONAL,3133,RIVERA COYLATA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,LAMPA,LAMPA,210701,CENTRO POBLADO RIVERA COYLATA S/N,29,9,3,I-1,051-951809542,08:00 � 18:00,-70.483345,-15.263265
GOBIERNO REGIONAL,3178,ACLLAMAYO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,ORURILLO,210807,COMUNIDAD DE ACLLAMAYO,29,10,5,I-2, ,7:00-19:00 HORAS,-70.48278704,-14.61536487
GOBIERNO REGIONAL,3237,CACHIPASCANA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,PUNO,MAÑAZO,210109,CENTRO POBLADO CACHIPASCANA,29,1,4,I-1, ,8:00 - 19:00,-70.47989833,-16.09023333
GOBIERNO REGIONAL,6703,ANGARA ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,LAMPA,PUCARA,210708,COMUNIDAD CAMPESINA ANGARA ALTO,29,10,1,I-1,ACTUALIZAR,ACTUALIZAR,-70.47917762,-14.97454152
GOBIERNO REGIONAL,2979,CHACANEQUE,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,CARABAYA,OLLACHEA,210308,CENTRO POBLADO CHACANEQUE,29,5,4,I-1, ,8:00 - 18:00,-70.47863333,-13.66198167
GOBIERNO REGIONAL,2977,OLLACHEA,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,CARABAYA,OLLACHEA,210308,JR.LOS INCAS S/N,29,5,1,I-3, ,24 HORAS,-70.47210833,-13.79365667
GOBIERNO REGIONAL,3179,BALSAPATA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,ORURILLO,210807,COMUNIDAD BALSAPATA,29,10,5,I-1, ,7:00-19:00 HORAS,-70.455405,-14.73026333
GOBIERNO REGIONAL,3153,COLQUE,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,LAMPA,PUCARA,210708,COMUNIDAD COLQUE,29,10,1,I-1,51-951834909,7:00-19:00,-70.44188822,-15.14921043
PRIVADO,10018,POLICLINICO DON MIGUEL AREQUIPA,POLICLINICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,CARABAYA,MACUSANI,210301,AV. CENTENARIO N° 124 - MACUSANI,29,0,0,Sin categoria,051-951566044,24 HORAS,-70.4327409,-14.068228
GOBIERNO REGIONAL,2974,SAN MARTIN DE P. (MACUSANI),HOSPITALES O CLINICAS DE ATENCION GENERAL,ESTABLECIMIENTO DE SALUD CON INTERNAMIENTO,PUNO,CARABAYA,MACUSANI,210301,JR. GRAU N° 511 - MACUSANI,29,5,0,II-1,051-816155,24 HORAS,-70.42967167,-14.071945
GOBIERNO REGIONAL,3181,CHOQUESANI,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,MELGAR,ORURILLO,210807,CENTRO POBLADO SAN JUAN DE CHOQUESANI,29,10,5,I-1, ,7:00 - 19:00,-70.42498868,-14.66536256
GOBIERNO REGIONAL,3130,HUAYTA CENTRAL,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,LAMPA,LAMPA,210701,CENTRO POBLADO HUAYTA CENTRAL,29,9,1,I-1, ,8:00 - 18:00,-70.409295,-15.45287333
GOBIERNO REGIONAL,3154,CHIJNAYA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,LAMPA,PUCARA,210708,CENTRO POBLADO CHIJNAYA,29,10,1,I-1,51-951600204,7:00-19:00,-70.40926926,-15.04755132
GOBIERNO REGIONAL,3155,TUNI GRANDE,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,LAMPA,PUCARA,210708,COMUNIDAD TUNI GRANDE,29,10,1,I-1,ACTUALIZAR,7:00-19:00,-70.40745812,-14.98413044
GOBIERNO REGIONAL,2981,SAN GABAN,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,ESTABLECIMIENTO DE SALUD CON INTERNAMIENTO,PUNO,CARABAYA,SAN GABAN,210309,AVENIDA 15 DE OCTUBRE S/N,29,5,3,I-4, ,24 HORAS,-70.40175333,-13.43685333
GOBIERNO REGIONAL,2961,TIRAPATA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,AZANGARO,TIRAPATA,210215,CENTRO POBLADO TIRAPATA,29,2,5,I-2,ACTUALIZAR,8:00 - 20:00,-70.39832723,-14.95804025
GOBIERNO REGIONAL,3131,HUAYTA TUPAC AMARU,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,LAMPA,LAMPA,210701,CENTRO POBLADO HUAYTA TUPAC AMARU S/N,29,9,1,I-2,051-951754999,08:00 � 18:00,-70.39591167,-15.490865
GOBIERNO REGIONAL,6701,LOROMAYO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,PUNO,CARABAYA,SAN GABAN,210309,CARRETERA INTEROCEANICA C.P. LOROMAYO,29,5,3,I-2, ,08:00 - 18:00,-70.3842,-13.17605833
